user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,Engagement_Score,Hashtag_counts,hour,watch_time_hours,day_name
15793,28,Male,France,911062,Reel,Food,1719,2351,609,6548,37326,2022-03-09,351503,False,Tablet,Neutral,#love #tech #lifestyle,0.12535498,3,4679,3,0,1.818888888888889,Wednesday
15571,35,Other,Australia,436802,Image,Lifestyle,5768,1483,468,2143,84105,2023-07-04,589995,False,Tablet,Negative,#music,0.091778134,1,7719,1,0,0.5952777777777778,Tuesday
26209,19,Male,Japan,146371,Text,Lifestyle,11881,1737,800,5616,19195,2023-12-11,631793,False,Desktop,Positive,#lifestyle #foodie #fun,0.751133108,3,14418,3,0,1.56,Monday
53148,38,Other,Brazil,649175,Reel,Fashion,9166,124,132,6397,39715,2022-11-01,195510,False,Mobile,Positive,#love #music #fitness,0.237240337,3,9422,3,0,1.7769444444444444,Tuesday
12224,44,Female,UAE,638147,Image,Travel,16798,2984,1402,413,52956,2023-08-27,659225,False,Desktop,Neutral,#fitness #fashion,0.400030214,2,21184,2,0,0.11472222222222223,Sunday
58695,24,Other,Japan,410483,Text,Education,9042,1908,1011,1656,31310,2023-09-20,440787,False,Mobile,Neutral,#fitness #fun,0.382018524,2,11961,2,0,0.46,Wednesday
72368,54,Other,Germany,284307,Video,Fashion,7203,1977,317,1394,80805,2022-09-03,611480,False,Tablet,Neutral,#tech #reels,0.117529856,2,9497,2,0,0.38722222222222225,Saturday
54760,40,Female,Canada,597516,Image,Tech,4641,2454,1600,2623,64760,2023-11-16,459489,False,Mobile,Negative,#reels,0.134264978,1,8695,1,0,0.7286111111111111,Thursday
33478,17,Male,Japan,596372,Text,Education,14374,163,1012,2290,19021,2022-03-20,392989,True,Mobile,Positive,#reels,0.801587719,1,15549,1,0,0.6361111111111111,Sunday
81854,61,Female,Japan,888944,Image,Food,14546,861,1148,638,47605,2023-03-09,289099,False,Tablet,Positive,#tech,0.347757588,1,16555,1,0,0.17722222222222223,Thursday
22180,17,Male,UAE,908344,Reel,Education,14102,1236,1881,6182,31543,2023-10-23,312201,False,Mobile,Positive,#tech #love,0.545889738,2,17219,2,0,1.7172222222222222,Monday
25372,34,Other,Japan,854927,Video,Music,591,2196,1012,6016,15116,2023-01-04,407369,False,Mobile,Negative,#love,0.299682456,1,3799,1,0,1.6711111111111112,Wednesday
39796,27,Male,UAE,744927,Reel,Tech,749,2631,1231,352,78855,2022-10-06,496006,False,Desktop,Neutral,#tech,0.058474415,1,4611,1,0,0.09777777777777778,Thursday
68272,25,Male,UK,266587,Text,Food,2219,1206,1323,4521,29112,2022-12-17,655431,True,Mobile,Negative,#lifestyle #fitness,0.163094257,2,4748,2,0,1.2558333333333334,Saturday
99963,40,Female,UK,508632,Image,Music,9029,504,1512,3148,87717,2022-08-14,671383,False,Mobile,Negative,#tech,0.125916299,1,11045,1,0,0.8744444444444445,Sunday
64040,45,Male,Germany,566032,Video,Tech,14777,524,632,7125,65937,2023-02-10,564423,True,Tablet,Negative,#fun,0.241639747,1,15933,1,0,1.9791666666666667,Friday
85357,38,Other,Germany,831870,Text,Fitness,11322,1403,141,4605,18649,2023-03-22,399978,False,Tablet,Positive,#reels,0.689902944,1,12866,1,0,1.2791666666666666,Wednesday
81368,35,Female,Germany,477925,Text,Travel,10105,1767,1003,3588,78074,2022-11-19,318159,False,Desktop,Positive,#fun #foodie #tech,0.184991162,3,12875,3,0,0.9966666666666667,Saturday
88356,45,Other,Australia,536962,Video,Music,8725,2822,1497,139,70922,2023-09-22,405410,False,Tablet,Positive,#travel #foodie #fun,0.183920363,3,13044,3,0,0.03861111111111111,Friday
26211,55,Female,Australia,274847,Image,Music,12654,700,858,251,35522,2022-03-14,28512,False,Mobile,Neutral,#travel #foodie,0.400090085,2,14212,2,0,0.06972222222222223,Monday
15842,30,Other,India,464211,Video,Travel,9965,1017,1012,668,21351,2023-06-02,200436,False,Desktop,Positive,#travel,0.540958269,1,11994,1,0,0.18555555555555556,Friday
73115,62,Male,France,615255,Image,Travel,7508,49,303,3842,30566,2022-11-17,777432,False,Mobile,Positive,#fitness,0.257148466,1,7860,1,0,1.0672222222222223,Thursday
76852,42,Male,Canada,623966,Image,Fitness,19037,694,656,316,37960,2022-01-22,795018,False,Mobile,Positive,#love,0.537065332,1,20387,1,0,0.08777777777777777,Saturday
27508,28,Other,Brazil,506247,Image,Lifestyle,2570,2697,643,6563,82651,2023-12-09,775678,False,Desktop,Neutral,#travel,0.071505487,1,5910,1,0,1.8230555555555557,Saturday
32005,25,Female,Canada,339891,Image,Fitness,264,10,592,2926,48301,2022-04-19,259980,False,Tablet,Neutral,#music,0.017929235,1,866,1,0,0.8127777777777778,Tuesday
64575,51,Female,Canada,919432,Video,Travel,19979,807,1888,6892,57805,2023-01-07,507854,False,Tablet,Positive,#fashion #foodie #fitness,0.392249805,3,22674,3,0,1.9144444444444444,Saturday
90742,45,Female,Brazil,937685,Video,Travel,16025,1125,29,7242,78019,2023-11-28,90047,False,Tablet,Positive,#reels,0.220189954,1,17179,1,0,2.0116666666666667,Tuesday
28971,38,Male,USA,735136,Image,Food,13349,2058,1400,2009,94599,2023-04-01,3381,False,Mobile,Positive,#reels #tech #love,0.177665726,3,16807,3,0,0.5580555555555555,Saturday
97592,13,Female,France,745209,Video,Music,19586,2817,1232,1052,80792,2022-08-17,350557,False,Tablet,Positive,#travel,0.292541341,1,23635,1,0,0.2922222222222222,Wednesday
76914,61,Other,India,982401,Reel,Fashion,8573,972,1994,7208,70036,2023-06-15,343692,False,Desktop,Neutral,#love #music #foodie,0.164758124,3,11539,3,0,2.002222222222222,Thursday
77055,50,Female,Germany,484758,Text,Music,11488,2454,1266,4636,52022,2022-12-30,372297,False,Desktop,Positive,#travel,0.292337857,1,15208,1,0,1.2877777777777777,Friday
97697,14,Male,Brazil,249385,Video,Education,9358,1068,694,3563,25444,2023-03-01,710428,False,Mobile,Neutral,#music,0.437038202,1,11120,1,0,0.9897222222222222,Wednesday
15355,61,Other,Australia,345398,Video,Education,10670,841,157,1123,32673,2022-08-04,80659,False,Desktop,Positive,#foodie #music,0.357114437,2,11668,2,0,0.31194444444444447,Thursday
64120,18,Female,Germany,437330,Reel,Education,388,2764,145,1343,24880,2022-02-17,442957,False,Tablet,Neutral,#tech #travel,0.132516077,2,3297,2,0,0.37305555555555553,Thursday
84619,58,Female,UAE,322832,Image,Tech,2071,358,339,569,58310,2023-04-10,578761,False,Tablet,Positive,#travel,0.047470417,1,2768,1,0,0.15805555555555556,Monday
48342,62,Female,Brazil,550967,Video,Food,14968,2601,865,4818,54362,2023-11-03,310193,False,Desktop,Negative,#fun,0.339097163,1,18434,1,0,1.3383333333333334,Friday
95992,50,Female,Germany,414636,Reel,Food,14454,284,1768,3721,60069,2022-09-30,252982,False,Desktop,Positive,#tech #fashion,0.274783998,2,16506,2,0,1.033611111111111,Friday
12257,36,Female,Japan,511577,Video,Food,11849,1474,328,3916,66314,2022-01-30,668675,False,Desktop,Neutral,#foodie #reels #tech,0.205853967,3,13651,3,0,1.0877777777777777,Sunday
37364,30,Female,Japan,692237,Text,Music,19640,1635,171,1000,71999,2023-09-25,781928,False,Tablet,Positive,#fitness,0.297865248,1,21446,1,0,0.2777777777777778,Monday
34972,39,Male,Germany,206330,Video,Fitness,10431,2435,701,2923,33167,2022-07-09,591362,False,Tablet,Negative,#love,0.409051165,1,13567,1,0,0.8119444444444445,Saturday
36654,53,Female,Japan,524286,Reel,Fashion,6630,2831,1054,2236,82277,2022-06-01,164175,False,Mobile,Negative,#foodie #fashion,0.127799993,2,10515,2,0,0.6211111111111111,Wednesday
90769,20,Other,UK,203722,Video,Food,14968,424,620,4545,84782,2023-01-11,530071,True,Desktop,Neutral,#fashion,0.188860843,1,16012,1,0,1.2625,Wednesday
91423,40,Other,Australia,777769,Text,Lifestyle,13008,1029,271,6237,98643,2022-09-12,317828,False,Tablet,Positive,#travel,0.145048306,1,14308,1,0,1.7325,Monday
39320,22,Female,India,129854,Image,Tech,14719,1919,1118,3925,57246,2023-12-04,443655,False,Desktop,Negative,#tech #lifestyle #fun,0.310170143,3,17756,3,0,1.0902777777777777,Monday
30808,29,Male,Brazil,196742,Image,Education,2859,2488,988,3252,52552,2023-10-16,113634,False,Tablet,Neutral,#fashion #tech #fun,0.120547267,3,6335,3,0,0.9033333333333333,Monday
62389,41,Male,Canada,743913,Video,Food,2393,355,76,3392,44605,2022-02-03,233859,False,Mobile,Neutral,#love,0.063311288,1,2824,1,0,0.9422222222222222,Thursday
44773,18,Male,Germany,653943,Video,Fitness,14091,2966,150,2330,23807,2022-07-06,254091,False,Tablet,Neutral,#love #fashion #foodie,0.722770614,3,17207,3,0,0.6472222222222223,Wednesday
61168,26,Female,Germany,529581,Reel,Lifestyle,2050,2812,141,7558,92724,2023-03-25,662336,False,Tablet,Neutral,#reels #fashion,0.053955826,2,5003,2,0,2.0994444444444444,Saturday
37747,34,Female,Australia,576514,Text,Education,3121,553,230,3392,96625,2022-03-27,568104,False,Mobile,Negative,#foodie #travel,0.040403622,2,3904,2,0,0.9422222222222222,Sunday
93692,38,Male,France,330305,Reel,Music,4971,267,1012,4120,14164,2022-04-28,640079,False,Tablet,Positive,#tech #fun,0.506142333,2,6250,2,0,1.1444444444444444,Thursday
67505,51,Female,UAE,221232,Image,Travel,11767,1915,953,5935,57183,2023-09-15,263757,False,Mobile,Positive,#reels #foodie,0.255932707,2,14635,2,0,1.648611111111111,Friday
95896,24,Female,Brazil,812084,Reel,Education,3354,1240,127,4355,45511,2022-02-27,605701,False,Mobile,Positive,#lifestyle,0.103733163,1,4721,1,0,1.2097222222222221,Sunday
28135,47,Female,USA,377599,Reel,Fashion,4474,63,859,2013,55935,2022-01-18,341621,False,Mobile,Positive,#love #tech,0.096469116,2,5396,2,0,0.5591666666666667,Tuesday
57377,26,Male,UAE,843106,Image,Travel,3397,2489,1759,1927,31295,2022-05-20,773824,False,Tablet,Positive,#fashion,0.244288225,1,7645,1,0,0.5352777777777777,Friday
33554,34,Male,France,756334,Image,Food,6281,2588,695,2544,29079,2023-04-03,86524,False,Desktop,Positive,#tech,0.328897142,1,9564,1,0,0.7066666666666667,Monday
72491,63,Other,Canada,899111,Text,Education,12412,1298,496,5332,39639,2023-12-07,215956,True,Tablet,Neutral,#fashion #lifestyle,0.358384419,2,14206,2,0,1.481111111111111,Thursday
65621,35,Male,Germany,292863,Text,Fitness,19365,469,1303,6258,57852,2023-10-04,494556,False,Tablet,Positive,#fun #reels,0.365363341,2,21137,2,0,1.7383333333333333,Wednesday
68283,60,Male,Japan,127429,Text,Fashion,15751,2019,1828,4547,24092,2022-07-31,166510,False,Tablet,Neutral,#fun #fashion #tech,0.813465051,3,19598,3,0,1.2630555555555556,Sunday
95140,19,Other,Australia,380217,Video,Lifestyle,10105,1836,1564,4795,33388,2023-05-01,646195,False,Mobile,Positive,#fitness #fun #music,0.267191805,3,13505,3,0,1.3319444444444444,Monday
57591,62,Male,Australia,130365,Video,Travel,19001,1589,1553,3719,59976,2023-07-08,37221,True,Tablet,Positive,#music #fitness #fun,0.369197679,3,22143,3,0,1.0330555555555556,Saturday
72261,37,Male,India,614824,Video,Tech,5481,877,130,7657,46798,2022-01-03,545381,True,Desktop,Positive,#lifestyle,0.138638403,1,6488,1,0,2.1269444444444443,Monday
84083,33,Female,India,604330,Image,Food,19883,2759,268,7900,48485,2022-08-17,678361,False,Desktop,Positive,#foodie #fitness #fashion,0.472517273,3,22910,3,0,2.1944444444444446,Wednesday
70948,53,Male,France,960885,Video,Tech,19976,2060,617,1551,35609,2022-12-09,28493,False,Mobile,Negative,#fitness,0.636159398,1,22653,1,0,0.43083333333333335,Friday
43002,22,Female,France,206657,Reel,Lifestyle,8623,221,1692,1682,31749,2022-05-21,554129,False,Desktop,Negative,#fashion,0.331852972,1,10536,1,0,0.4672222222222222,Saturday
90098,21,Female,UK,107784,Reel,Tech,9304,1728,961,384,79117,2022-02-26,344168,False,Mobile,Positive,#reels #tech #foodie,0.151585626,3,11993,3,0,0.10666666666666667,Saturday
83016,27,Female,France,474673,Image,Lifestyle,13143,1419,1594,4708,36400,2022-08-04,581603,False,Mobile,Positive,#fashion,0.443846154,1,16156,1,0,1.3077777777777777,Thursday
36672,64,Other,USA,230229,Video,Fashion,10245,880,1627,5537,96168,2023-10-05,25927,True,Desktop,Positive,#tech #love,0.132601281,2,12752,2,0,1.5380555555555555,Thursday
14213,14,Female,USA,332273,Text,Fitness,12445,838,1967,3036,99054,2022-04-24,635342,False,Tablet,Neutral,#tech #music,0.153956428,2,15250,2,0,0.8433333333333334,Sunday
20293,37,Male,Japan,351428,Video,Travel,7546,751,1283,2266,11136,2023-12-04,143225,False,Tablet,Neutral,#fitness #lifestyle,0.860272989,2,9580,2,0,0.6294444444444445,Monday
65860,25,Other,Germany,745201,Reel,Music,18833,269,1074,7023,67794,2022-10-21,367623,False,Tablet,Neutral,#travel,0.297607458,1,20176,1,0,1.9508333333333334,Friday
72507,46,Male,Australia,620715,Reel,Travel,5802,1634,1156,4652,84671,2022-01-28,69053,False,Tablet,Neutral,#tech #foodie #lifestyle,0.101475121,3,8592,3,0,1.2922222222222222,Friday
67134,63,Female,Germany,243363,Text,Music,544,731,1702,7230,74856,2023-06-22,263688,False,Desktop,Positive,#travel #fun,0.039769691,2,2977,2,0,2.0083333333333333,Thursday
71997,38,Other,USA,912586,Video,Education,16052,615,1028,389,46792,2022-11-17,86835,False,Tablet,Positive,#lifestyle #foodie #reels,0.378162934,3,17695,3,0,0.10805555555555556,Thursday
38172,50,Other,Australia,882234,Reel,Travel,2628,1431,647,6947,40330,2023-12-15,573672,True,Mobile,Neutral,#tech #travel #lifestyle,0.11668733,3,4706,3,0,1.9297222222222221,Friday
30132,15,Male,Japan,912082,Video,Fashion,3451,2112,737,6520,56877,2023-07-27,296198,False,Desktop,Positive,#tech #foodie,0.110765336,2,6300,2,0,1.8111111111111111,Thursday
28199,54,Male,Canada,605092,Text,Travel,8729,2075,501,2918,62208,2023-11-28,172702,False,Mobile,Positive,#foodie,0.181729038,1,11305,1,0,0.8105555555555556,Tuesday
46609,18,Male,UK,299813,Text,Food,1436,1312,1207,2113,90149,2023-05-28,572944,False,Mobile,Neutral,#lifestyle,0.043871812,1,3955,1,0,0.5869444444444445,Sunday
52965,60,Other,USA,333420,Image,Travel,11007,1902,408,1142,39906,2022-02-01,757841,False,Tablet,Neutral,#tech #lifestyle,0.333709217,2,13317,2,0,0.31722222222222224,Tuesday
18016,61,Female,India,195830,Text,Fitness,3062,2284,1114,745,50487,2023-02-15,65820,False,Tablet,Negative,#tech #music,0.127953731,2,6460,2,0,0.20694444444444443,Wednesday
49779,31,Male,UK,398345,Image,Lifestyle,16643,383,1459,6151,82138,2023-02-01,524410,False,Desktop,Positive,#love #reels #fun,0.22504809,3,18485,3,0,1.708611111111111,Wednesday
41881,15,Female,Canada,532695,Video,Tech,7551,2373,819,1730,61924,2022-01-17,356873,False,Mobile,Negative,#fashion #reels #travel,0.173486855,3,10743,3,0,0.48055555555555557,Monday
34472,51,Male,Germany,313869,Reel,Lifestyle,15663,2796,188,4122,50450,2022-02-21,500429,False,Mobile,Neutral,#travel,0.369613479,1,18647,1,0,1.145,Monday
61813,21,Male,Brazil,561811,Image,Tech,4411,245,1503,4385,6377,2023-01-05,778883,False,Tablet,Neutral,#tech #music #lifestyle,0.965814646,3,6159,3,0,1.2180555555555554,Thursday
46021,64,Other,Japan,787094,Reel,Fitness,4841,2435,980,4123,75977,2022-06-13,715420,False,Tablet,Positive,#fun,0.108664464,1,8256,1,0,1.1452777777777778,Monday
64131,24,Male,Germany,844287,Image,Fashion,7961,2976,814,3230,47658,2022-10-30,534869,False,Tablet,Positive,#reels #music,0.246569306,2,11751,2,0,0.8972222222222223,Sunday
34087,17,Female,France,181451,Image,Food,17102,2313,382,3216,23713,2023-03-26,112598,False,Tablet,Neutral,#love #music #lifestyle,0.834858516,3,19797,3,0,0.8933333333333333,Sunday
71610,23,Other,India,474313,Video,Food,19111,803,1345,1769,52200,2023-12-11,31842,False,Mobile,Positive,#foodie #music,0.407260536,2,21259,2,0,0.4913888888888889,Monday
11401,42,Male,Japan,199978,Text,Fashion,11093,2275,1466,107,49817,2023-05-17,400654,False,Mobile,Negative,#tech #fitness,0.297769838,2,14834,2,0,0.029722222222222223,Wednesday
25193,17,Male,Canada,872874,Video,Travel,19238,1096,1156,2486,28778,2023-01-14,40274,True,Desktop,Positive,#fun,0.74675099,1,21490,1,0,0.6905555555555556,Saturday
54864,13,Male,UK,781153,Image,Education,19361,387,1707,4298,78791,2023-03-15,25594,False,Desktop,Neutral,#music,0.272302674,1,21455,1,0,1.193888888888889,Wednesday
30307,39,Other,UAE,414348,Image,Fashion,14484,2425,425,776,23142,2022-07-20,370717,False,Tablet,Neutral,#foodie #reels #music,0.749027742,3,17334,3,0,0.21555555555555556,Wednesday
29611,40,Male,Germany,804825,Image,Tech,15103,2259,249,5085,84399,2022-04-17,678108,False,Tablet,Positive,#fun #lifestyle,0.20866361,2,17611,2,0,1.4125,Sunday
21950,30,Female,USA,816743,Image,Fashion,14101,675,1982,6444,20023,2023-01-19,450804,False,Desktop,Neutral,#fun #fitness,0.836937522,2,16758,2,0,1.79,Thursday
86240,24,Male,Canada,641055,Image,Fashion,10006,2696,1585,6021,81932,2022-10-23,702457,False,Mobile,Negative,#foodie #lifestyle,0.174376312,2,14287,2,0,1.6725,Sunday
87403,25,Female,USA,400796,Text,Fitness,3480,170,1019,1933,51960,2022-01-28,363438,False,Desktop,Neutral,#fashion,0.089857583,1,4669,1,0,0.5369444444444444,Friday
12745,53,Male,India,576948,Image,Tech,9933,1175,1445,6046,84355,2022-12-03,134750,True,Mobile,Positive,#fashion #travel #fitness,0.14881157,3,12553,3,0,1.6794444444444445,Saturday
13866,49,Other,Brazil,506599,Image,Tech,13209,808,1246,1034,68680,2023-09-23,233124,False,Desktop,Negative,#foodie,0.222233547,1,15263,1,0,0.2872222222222222,Saturday
42245,57,Male,UAE,564000,Text,Fashion,8221,2151,1461,836,99690,2022-12-09,296921,False,Tablet,Neutral,#lifestyle,0.118697964,1,11833,1,0,0.23222222222222222,Friday
54724,28,Male,Canada,463877,Video,Food,10105,1305,683,4702,75286,2022-01-31,296488,False,Mobile,Positive,#love,0.226509577,1,12093,1,0,1.306111111111111,Monday
61374,36,Male,UAE,126440,Reel,Music,230,128,1407,3174,31140,2023-05-02,24273,True,Tablet,Positive,#travel,0.056679512,1,1765,1,0,0.8816666666666667,Tuesday
40116,47,Male,Japan,414587,Image,Lifestyle,7526,2267,318,1808,86047,2023-09-11,683058,False,Mobile,Neutral,#love,0.117505549,1,10111,1,0,0.5022222222222222,Monday
91029,34,Male,France,942757,Reel,Fashion,5281,1196,1019,7653,48942,2022-09-08,203587,False,Tablet,Positive,#lifestyle,0.153160884,1,7496,1,0,2.1258333333333335,Thursday
30447,48,Other,India,842126,Reel,Fitness,1251,471,224,6253,19600,2022-12-29,719384,False,Desktop,Positive,#travel #reels #lifestyle,0.099285714,3,1946,3,0,1.7369444444444444,Thursday
40431,23,Other,UK,850550,Text,Fitness,6889,1883,422,3875,38533,2022-04-17,527857,False,Desktop,Positive,#fashion,0.23860068,1,9194,1,0,1.0763888888888888,Sunday
27908,58,Female,Canada,155919,Video,Fitness,13384,2655,907,642,80182,2023-05-21,607953,False,Desktop,Positive,#love,0.211344192,1,16946,1,0,0.17833333333333334,Sunday
39336,41,Male,Canada,247683,Image,Tech,12686,1525,1214,702,93166,2023-03-18,546618,False,Desktop,Neutral,#fashion,0.165564691,1,15425,1,0,0.195,Saturday
65350,60,Female,Brazil,515673,Text,Fitness,19550,1599,1800,7260,29188,2022-09-02,177961,False,Mobile,Positive,#fashion,0.786247773,1,22949,1,0,2.0166666666666666,Friday
79561,27,Other,UAE,926965,Reel,Fitness,1778,1044,1779,2848,22928,2022-03-20,307273,False,Tablet,Neutral,#fashion #tech,0.200671668,2,4601,2,0,0.7911111111111111,Sunday
61955,43,Female,UAE,461970,Text,Lifestyle,8052,2153,78,7885,89413,2023-05-01,131498,False,Mobile,Positive,#foodie #fashion #fun,0.115005648,3,10283,3,0,2.1902777777777778,Monday
71240,54,Other,Germany,723283,Reel,Food,4870,1871,854,2917,37067,2022-01-23,131900,False,Mobile,Positive,#music #foodie #tech,0.204899237,3,7595,3,0,0.8102777777777778,Sunday
30093,38,Female,UK,783641,Image,Food,1147,1223,1003,3612,74048,2022-07-16,627917,True,Tablet,Positive,#lifestyle,0.045551534,1,3373,1,0,1.0033333333333334,Saturday
16155,55,Male,Japan,953707,Text,Fashion,2847,1867,364,7062,49585,2022-12-27,167233,False,Tablet,Neutral,#reels #travel,0.102410003,2,5078,2,0,1.9616666666666667,Tuesday
56607,28,Female,UAE,771813,Reel,Fashion,19454,1375,21,1722,42540,2023-12-01,211086,False,Desktop,Negative,#tech #lifestyle,0.490126939,2,20850,2,0,0.47833333333333333,Friday
43487,22,Other,Brazil,995176,Text,Fashion,620,1305,547,848,98839,2023-03-03,153498,False,Mobile,Positive,#reels #foodie #music,0.02501037,3,2472,3,0,0.23555555555555555,Friday
65668,61,Other,Japan,119507,Video,Fitness,963,611,329,2554,88897,2022-08-05,396861,False,Mobile,Positive,#fitness #lifestyle #tech,0.021406797,3,1903,3,0,0.7094444444444444,Friday
30963,44,Other,Australia,834756,Text,Food,7215,2896,1179,6320,65678,2023-10-28,472863,False,Mobile,Neutral,#tech #music #fashion,0.171899266,3,11290,3,0,1.7555555555555555,Saturday
60124,63,Female,UK,842004,Image,Fashion,11052,1562,55,1462,47413,2023-12-08,473258,False,Desktop,Neutral,#tech #fashion,0.267205197,2,12669,2,0,0.4061111111111111,Friday
66547,38,Other,Australia,592807,Image,Food,16003,1598,1271,6811,94318,2022-07-15,768651,False,Mobile,Positive,#fun,0.20008906,1,18872,1,0,1.8919444444444444,Friday
30936,50,Female,UK,459336,Text,Fitness,121,2476,1795,510,20804,2023-03-19,359156,True,Desktop,Neutral,#reels #foodie #travel,0.211113247,3,4392,3,0,0.14166666666666666,Sunday
14426,43,Female,France,862431,Text,Fashion,4313,1977,434,2156,30532,2023-04-04,203402,False,Desktop,Neutral,#love,0.220227958,1,6724,1,0,0.5988888888888889,Tuesday
37606,52,Male,Canada,426186,Video,Fitness,17566,1442,1501,5191,81698,2023-04-29,190642,False,Mobile,Neutral,#fashion #tech,0.251034297,2,20509,2,0,1.4419444444444445,Saturday
57832,38,Female,Australia,421660,Reel,Music,13982,301,1723,6632,41832,2022-05-24,58200,False,Tablet,Neutral,#tech #foodie,0.382625741,2,16006,2,0,1.8422222222222222,Tuesday
38151,41,Other,UAE,624168,Text,Food,794,638,537,732,20595,2022-11-10,84453,False,Mobile,Neutral,#lifestyle #fashion,0.09560573,2,1969,2,0,0.20333333333333334,Thursday
89303,15,Other,India,574381,Reel,Travel,9816,70,534,6424,95340,2023-12-30,46736,False,Desktop,Negative,#foodie #lifestyle,0.109293056,2,10420,2,0,1.7844444444444445,Saturday
21308,26,Female,France,261764,Reel,Music,8483,1922,380,2950,31333,2022-09-14,317141,False,Mobile,Neutral,#reels,0.344205789,1,10785,1,0,0.8194444444444444,Wednesday
72522,37,Male,Canada,956922,Image,Tech,7326,645,102,3960,93367,2023-10-01,778007,False,Desktop,Neutral,#reels #love,0.086465239,2,8073,2,0,1.1,Sunday
55671,60,Female,India,133512,Reel,Music,8682,1788,28,1237,73758,2023-04-19,379581,True,Mobile,Neutral,#tech #foodie,0.142330323,2,10498,2,0,0.3436111111111111,Wednesday
12204,13,Male,Germany,766079,Text,Fashion,19192,2572,1877,1480,73885,2023-11-16,564590,False,Desktop,Positive,#reels #travel #fashion,0.319970224,3,23641,3,0,0.4111111111111111,Thursday
97265,38,Male,India,810787,Video,Education,19812,173,1506,7754,29756,2023-08-29,25977,False,Mobile,Positive,#fun #lifestyle,0.722240893,2,21491,2,0,2.153888888888889,Tuesday
62428,30,Other,India,989312,Reel,Lifestyle,19883,89,1085,2010,30307,2022-08-07,721054,False,Mobile,Neutral,#lifestyle #fashion #music,0.694789983,3,21057,3,0,0.5583333333333333,Sunday
43870,21,Other,France,744052,Video,Education,18556,2415,954,6897,77517,2023-07-18,680511,False,Tablet,Positive,#fun,0.282841183,1,21925,1,0,1.9158333333333333,Tuesday
68585,35,Female,France,345739,Text,Travel,5986,2366,1390,4757,18327,2022-12-24,382979,False,Desktop,Positive,#travel #fitness #lifestyle,0.53156545,3,9742,3,0,1.321388888888889,Saturday
31607,33,Other,UAE,131050,Reel,Fitness,3907,823,546,7490,49712,2022-08-25,238567,False,Desktop,Neutral,#foodie,0.106131316,1,5276,1,0,2.0805555555555557,Thursday
34968,13,Other,Australia,720096,Image,Fashion,7081,550,1581,5297,74796,2023-11-14,96697,False,Tablet,Positive,#fun #tech,0.123161666,2,9212,2,0,1.4713888888888889,Tuesday
21908,33,Female,USA,150093,Reel,Travel,13353,59,1568,2735,32168,2022-10-02,178898,False,Tablet,Neutral,#fun #foodie #fitness,0.465680179,3,14980,3,0,0.7597222222222222,Sunday
84707,54,Male,France,933148,Video,Fitness,5760,1262,1761,7286,53067,2023-07-31,52386,False,Tablet,Neutral,#reels #lifestyle,0.165507754,2,8783,2,0,2.023888888888889,Monday
71215,56,Female,Japan,495654,Reel,Fashion,490,126,1751,6725,7729,2023-07-13,452234,False,Desktop,Neutral,#tech,0.306249191,1,2367,1,0,1.8680555555555556,Thursday
59429,40,Male,USA,995118,Video,Music,7769,1243,1199,7576,93497,2022-03-15,88831,False,Tablet,Positive,#fun,0.10921206,1,10211,1,0,2.1044444444444443,Tuesday
48458,29,Female,Australia,343445,Video,Fashion,11635,1640,218,5177,42180,2023-12-11,553919,False,Mobile,Positive,#lifestyle #reels,0.319890944,2,13493,2,0,1.4380555555555556,Monday
56169,52,Other,Canada,378904,Video,Travel,1904,1952,125,6260,64507,2022-11-24,88282,False,Desktop,Neutral,#reels,0.061714233,1,3981,1,0,1.738888888888889,Thursday
17659,64,Other,India,771833,Image,Music,5269,1995,881,3496,88412,2023-02-12,411018,False,Tablet,Negative,#love,0.092125503,1,8145,1,0,0.9711111111111111,Sunday
70614,15,Other,USA,143815,Video,Music,1650,2633,1989,818,32346,2022-05-28,24536,False,Mobile,Positive,#travel #music,0.193903419,2,6272,2,0,0.22722222222222221,Saturday
87240,24,Other,Canada,817820,Reel,Fashion,12467,2694,1402,7188,25408,2022-03-27,490691,False,Mobile,Positive,#reels,0.651881297,1,16563,1,0,1.9966666666666666,Sunday
42793,51,Female,France,502473,Reel,Education,3191,889,318,4174,20060,2023-06-05,120476,False,Mobile,Neutral,#fitness,0.219242273,1,4398,1,0,1.1594444444444445,Monday
56473,24,Other,Canada,712274,Video,Fitness,27,573,1012,5943,81086,2023-05-18,763577,False,Mobile,Positive,#lifestyle #travel,0.023777224,2,1612,2,0,1.6508333333333334,Thursday
99388,14,Male,Japan,125634,Reel,Food,14132,1497,1223,1889,69418,2022-08-20,315979,False,Desktop,Positive,#fun #travel #fashion,0.22857184,3,16852,3,0,0.5247222222222222,Saturday
98330,58,Male,Brazil,422547,Text,Music,2750,1909,84,558,39783,2023-05-13,97670,False,Desktop,Negative,#reels #fitness,0.119221778,2,4743,2,0,0.155,Saturday
65751,34,Female,Brazil,146573,Video,Lifestyle,2879,64,1064,2933,45731,2023-02-27,708300,True,Tablet,Negative,#fitness,0.087621089,1,4007,1,0,0.8147222222222222,Monday
